    0.3033566E+03    0.9608312E+02    0.1336869E+00    0.2124016E-01    0.6456251E-01
    0.2963332E+03    0.9636931E+02   -0.1201964E+00    0.9215706E-01    0.3485953E+00
    0.3033678E+03    0.9640928E+02    0.2519644E+00    0.1781293E+00    0.1579454E+00
    0.3003182E+03    0.9682487E+02   -0.1106106E+00   -0.3886365E+00    0.1471204E+00
    0.2990097E+03    0.9660322E+02   -0.7176185E-01   -0.1500155E+00   -0.2141053E+00
    0.3035150E+03    0.9672981E+02    0.9200607E-01    0.1104818E+00   -0.2008175E-01
    0.2984030E+03    0.9612782E+02    0.2648951E+00    0.9920105E-01    0.1961198E+00
    0.2985561E+03    0.9688447E+02   -0.1156283E+00   -0.2784266E+00   -0.7695251E-01
    0.2985315E+03    0.9606995E+02    0.4506515E-01   -0.3132463E-01   -0.2927317E+00
    0.2996799E+03    0.9636380E+02    0.1700500E+00   -0.1245337E+00    0.4761066E-01
    0.2967662E+03    0.9686486E+02   -0.1765805E+00   -0.3003175E+00   -0.1161698E+00
    0.3006980E+03    0.9600319E+02    0.5313504E-01    0.8911698E-01    0.2186511E+00
    0.3021617E+03    0.9681135E+02   -0.2408769E+00    0.5124899E-01   -0.2265179E+00
    0.2984976E+03    0.9655043E+02    0.6012150E-01   -0.1192452E-01    0.8731324E-01
    0.2991981E+03    0.9604090E+02    0.4650893E-02    0.4671206E-02    0.9763272E-01
    0.3020684E+03    0.9606024E+02   -0.1043620E+00    0.1455580E+00    0.7951977E-01
    0.3030455E+03    0.9655071E+02   -0.8773257E-01    0.9193220E-01    0.5395852E-01
    0.2992140E+03    0.9658336E+02   -0.9541074E-01    0.1279741E+00    0.3210017E+00
    0.3009261E+03    0.9674360E+02    0.7601060E-01    0.2749873E-02    0.2696684E+00
    0.3010609E+03    0.9650678E+02    0.3179101E-01    0.1705527E+00    0.2309241E-01
    0.2993394E+03    0.9673937E+02    0.2073464E-01    0.9405166E-01   -0.3129551E-01
    0.2961944E+03    0.9698145E+02   -0.2655738E+00   -0.1547536E-01   -0.3770901E+00
    0.3024348E+03    0.9611448E+02    0.2333436E-01    0.1942090E+00   -0.3730633E-01
    0.2992778E+03    0.9696379E+02   -0.1934374E+00   -0.6689013E-01    0.2103147E+00
    0.3037357E+03    0.9682341E+02   -0.1030961E+00    0.1363244E-01   -0.2475448E-01
    0.2995113E+03    0.9620435E+02   -0.4618698E-02   -0.4848605E-01   -0.1147455E+00
    0.2994190E+03    0.9615884E+02    0.7623263E-02    0.1374376E+00    0.1245859E+00
    0.3001974E+03    0.9633711E+02   -0.5090349E-01   -0.2016745E+00   -0.3730398E-02
    0.2996993E+03    0.9667577E+02    0.8859364E-01   -0.2675249E+00   -0.1174885E+00
    0.3011596E+03    0.9625094E+02   -0.1332152E+00    0.4196807E+00   -0.7735819E-02
    0.3003092E+03    0.9651714E+02    0.1214808E+00    0.6616978E-01   -0.8660180E-01
    0.3022194E+03    0.9699062E+02   -0.2939728E+00   -0.2237164E-01    0.1231849E+00
    0.3031797E+03    0.9693746E+02   -0.2191140E+00    0.1434225E+00   -0.8771610E-02
    0.2974576E+03    0.9656192E+02   -0.1114293E+00    0.8991417E-01   -0.2149672E+00
    0.3030246E+03    0.9632644E+02   -0.3522196E-01    0.1741338E+00   -0.5550497E-01
    0.2985988E+03    0.9664965E+02    0.1581942E+00    0.1307090E+00    0.3589963E+00
    0.2989722E+03    0.9614270E+02   -0.3855201E-01   -0.1007709E+00    0.2216321E+00
    0.3036718E+03    0.9697198E+02    0.2011962E+00    0.1832410E+00    0.1526638E+00
    0.3006528E+03    0.9655109E+02   -0.3673740E+00    0.1048142E+00    0.6653852E-01
    0.2998928E+03    0.9611438E+02    0.2017459E+00    0.1350456E+00    0.8539351E-01
    0.3019747E+03    0.9602562E+02   -0.1179250E+00   -0.2842680E-01    0.4258435E-01
    0.2974678E+03    0.9633706E+02   -0.1668281E+00    0.1508541E+00   -0.2582849E+00
    0.3011685E+03    0.9620772E+02   -0.7871416E-01    0.1870276E+00   -0.2243667E-02
    0.3009789E+03    0.9639484E+02   -0.1121408E-01    0.2141451E+00   -0.1237430E+00
    0.3000571E+03    0.9615240E+02    0.1130764E+00    0.5178153E-02   -0.3820760E+00
    0.2960864E+03    0.9670772E+02    0.2316939E+00    0.2629516E+00   -0.1148100E+00
    0.2994756E+03    0.9628182E+02    0.5244523E-01    0.1865978E+00    0.2675790E+00
    0.2988620E+03    0.9695504E+02    0.2844024E-01    0.4410051E-01   -0.1457287E+00
    0.3009047E+03    0.9633290E+02   -0.1245597E-01   -0.1428169E+00    0.2287560E-01
    0.2998280E+03    0.9695502E+02    0.1105299E+00   -0.1784855E+00    0.1077203E+00
    0.3000052E+03    0.9619522E+02   -0.2865670E-02   -0.8549455E-01    0.7188416E-01
    0.3033426E+03    0.9610072E+02    0.2720312E+00   -0.2942691E+00   -0.4216205E-01
    0.3001232E+03    0.9647108E+02    0.1065430E+00    0.2606714E-01   -0.1314313E+00
    0.2980507E+03    0.9682989E+02    0.1139673E+00   -0.1569904E+00    0.1176092E+00
    0.3023550E+03    0.9614456E+02    0.8198004E-01    0.9476266E-01   -0.6429619E-01
    0.2988150E+03    0.9600145E+02   -0.3015467E+00    0.1254495E+00   -0.1194323E+00
    0.3003482E+03    0.9629756E+02    0.1222258E+00    0.1582830E+00   -0.7503615E-01
    0.3010343E+03    0.9646255E+02    0.4578378E-02    0.1140697E-01    0.1032367E+00
    0.3024392E+03    0.9652419E+02    0.1149802E+00    0.8702810E-01    0.9960316E-01
    0.3028787E+03    0.9675421E+02    0.7608904E-01    0.2078121E+00   -0.2377044E+00
    0.3025256E+03    0.9644138E+02    0.1085516E+00    0.2618071E+00    0.3290364E+00
    0.3034188E+03    0.9636021E+02   -0.8919416E-01   -0.1801662E+00    0.2649366E-01
    0.3032343E+03    0.9610472E+02   -0.1333000E-01   -0.3870542E-01    0.3163855E+00
    0.2965313E+03    0.9604813E+02   -0.1183219E+00    0.3027350E-01   -0.3195129E+00
    0.2973709E+03    0.9634765E+02   -0.6997775E-01   -0.9758047E-01    0.2418629E+00
    0.2973227E+03    0.9622841E+02   -0.1901671E+00    0.1522257E+00   -0.3920643E+00
    0.3019747E+03    0.9639289E+02    0.9523897E-01   -0.2743718E-01    0.1740514E+00
    0.2978896E+03    0.9613022E+02    0.2661037E+00   -0.8583605E-01   -0.1276830E-01
    0.3011661E+03    0.9661546E+02    0.3562816E-01    0.3467523E-01   -0.1778791E+00
    0.3026725E+03    0.9695527E+02    0.2750956E-01    0.1758537E+00   -0.7098167E-01
    0.3035986E+03    0.9600653E+02   -0.1064391E+00    0.1038137E+00   -0.9548229E-01
    0.3010537E+03    0.9687286E+02    0.8340829E-01    0.4695963E-01    0.7506831E-01
    0.3014665E+03    0.9689829E+02   -0.1093038E+00   -0.1715434E-01    0.2272933E-01
    0.2993037E+03    0.9625996E+02   -0.4863039E-02    0.1731856E+00   -0.1726092E+00
    0.3002005E+03    0.9653323E+02   -0.1676042E-01    0.1216027E+00   -0.3634013E-01
    0.2989286E+03    0.9695175E+02    0.4821665E-02   -0.3910833E-01   -0.5404297E-01
    0.3004724E+03    0.9642532E+02    0.5161191E-01    0.1008871E+00    0.2951588E+00
    0.3032435E+03    0.9619011E+02    0.2216941E-01   -0.3040046E+00    0.1184673E+00
    0.3006406E+03    0.9615028E+02   -0.2343758E+00    0.4258238E-01    0.4511651E-02
    0.3025683E+03    0.9627885E+02   -0.1832040E+00   -0.2048122E+00   -0.1293582E+00
    0.3017086E+03    0.9643302E+02   -0.2054145E+00    0.9909453E-01    0.1180437E+00
    0.2961329E+03    0.9684926E+02   -0.2751677E-01   -0.2374839E-01    0.1226689E+00
    0.2972062E+03    0.9625605E+02    0.1676721E+00   -0.4548849E-02    0.3403348E-01
    0.3005697E+03    0.9692425E+02    0.3397281E+00   -0.1956435E+00   -0.7873320E-01
    0.2997218E+03    0.9683327E+02   -0.1860452E+00    0.5550595E-01    0.5187672E-01
    0.2984547E+03    0.9640939E+02    0.1722329E-01    0.9311211E-01   -0.1411037E+00
    0.3025562E+03    0.9699960E+02   -0.1563972E+00    0.3806286E+00    0.9264603E-01
    0.3009958E+03    0.9678994E+02    0.2519497E+00    0.1325377E+00    0.1373057E+00
    0.3021339E+03    0.9675017E+02    0.2983445E+00   -0.1886309E+00    0.9890455E-01
    0.2999152E+03    0.9617218E+02   -0.1890436E+00    0.1967642E+00    0.1351244E+00
    0.2998590E+03    0.9623332E+02    0.1111051E+00   -0.3547768E-02    0.1166561E+00
    0.2991641E+03    0.9622727E+02    0.8977846E-01   -0.1220949E+00   -0.8233967E-01
    0.3006574E+03    0.9638284E+02   -0.1775369E+00   -0.3678836E-01    0.8580865E-01
    0.3004745E+03    0.9695618E+02    0.4889013E-01   -0.1351003E+00    0.2172122E+00
    0.2971961E+03    0.9636841E+02    0.1286150E+00    0.1387150E+00   -0.7013044E-01
    0.2987350E+03    0.9625792E+02    0.2852980E-01   -0.9424343E-01   -0.8306888E-01
    0.2969935E+03    0.9650222E+02   -0.1676303E+00    0.5571853E-01    0.6278034E-01
    0.3027075E+03    0.9621355E+02   -0.1131267E+00    0.5518416E-01    0.2504489E+00
    0.3027238E+03    0.9677295E+02   -0.1240234E+00   -0.2105654E+00    0.1591208E+00
    0.2987064E+03    0.9638562E+02   -0.2290722E+00   -0.1306141E+00   -0.2048314E+00
    0.2986855E+03    0.9632352E+02   -0.7809946E-02   -0.7354524E-01   -0.3221951E+00
    0.2966258E+03    0.9621552E+02   -0.3216891E+00    0.2420085E+00    0.1065060E+00
    0.3020706E+03    0.9658553E+02    0.1038536E+00   -0.1130149E+00   -0.8399375E-01
    0.2986026E+03    0.9661693E+02   -0.1257008E+00   -0.2123107E+00    0.2735208E-01
    0.3033537E+03    0.9648794E+02   -0.1639466E+00    0.1285399E-01    0.8775489E-01
    0.2963214E+03    0.9679015E+02   -0.1520644E-01    0.5370560E-02    0.2275235E+00
    0.3012053E+03    0.9645637E+02    0.1662916E+00    0.5712537E-01    0.5438488E-01
    0.3032455E+03    0.9635098E+02   -0.1805966E+00   -0.6051473E-01   -0.9841950E-01
    0.3032279E+03    0.9681283E+02    0.1423359E+00    0.2062516E+00    0.2273137E-01
    0.3027464E+03    0.9650617E+02   -0.4122473E-01   -0.1689507E+00   -0.9269969E-01
    0.3004784E+03    0.9685635E+02    0.4172102E-01    0.5481318E-01   -0.7677257E-01
    0.3003501E+03    0.9607391E+02   -0.1540150E+00   -0.9593968E-01   -0.8804041E-01
    0.2982414E+03    0.9667485E+02   -0.5903477E-01    0.2515942E-01    0.1648652E+00
